OrderID,Date,Time,TotalCost,EmployeeID,CustomerID
24943,2025-01-04,14:00:00,54.3,6,52
24944,2024-12-25,18:00:00,24.15,2,61
24945,2025-04-20,21:00:00,20.4,4,154
24946,2024-12-24,21:45:00,15.45,8,99
24947,2024-11-30,21:00:00,38.6,5,5
24948,2025-03-15,20:30:00,30.4,4,
24949,2025-10-03,13:15:00,11.7,6,131
24950,2024-12-28,10:30:00,26.15,7,47
24951,2025-03-08,10:15:00,13.45,2,
24952,2025-04-30,21:45:00,17.95,8,
24953,2025-05-22,13:15:00,14.2,3,91
24954,2024-11-22,17:15:00,24.65,7,59
24955,2025-03-31,11:30:00,34.1,6,52
24956,2025-05-03,21:45:00,27.35,2,155
24957,2025-07-18,17:00:00,49.05,8,34
24958,2025-01-21,10:15:00,9.7,3,137
24959,2025-05-19,21:45:00,40.1,4,154
24960,2025-03-07,14:45:00,42.1,6,96
24961,2025-09-12,17:15:00,14.45,1,
24962,2025-02-07,20:15:00,21.9,4,24
24963,2025-06-27,14:00:00,13.45,6,
24964,2024-11-21,08:30:00,24.4,5,24
24965,2025-08-25,21:00:00,26.15,4,
24966,2024-12-20,09:45:00,11.7,8,112
24967,2025-07-04,13:30:00,9.95,2,14
24968,2025-06-23,10:00:00,21.4,4,
24969,2025-02-20,09:45:00,33.85,5,35
24970,2025-03-08,18:00:00,12.2,5,20
24971,2025-01-17,08:15:00,11.7,3,
24972,2025-04-19,12:00:00,15.45,7,113
24973,2025-09-17,17:00:00,25.9,6,21
24974,2025-02-04,10:15:00,35.6,6,
24975,2025-07-26,19:15:00,10.45,5,56
24976,2025-06-23,17:15:00,11.7,4,
24977,2025-02-04,18:30:00,23.4,6,3
24978,2025-02-20,16:30:00,13.45,2,
24979,2025-02-22,12:15:00,23.4,4,5
24980,2025-03-07,19:45:00,22.65,5,30
24981,2025-03-01,08:15:00,12.45,8,93
24982,2025-04-23,09:45:00,49.3,6,104
24983,2025-01-09,16:45:00,39.85,5,1
24984,2025-07-02,12:30:00,35.35,3,3
24985,2025-04-06,18:15:00,31.6,7,16
24986,2024-11-21,19:30:00,36.6,6,122
24987,2025-04-26,12:15:00,22.4,1,38
24988,2025-04-23,16:15:00,22.4,4,86
24989,2025-01-25,18:00:00,34.1,1,
24990,2025-03-15,08:00:00,16.95,4,94
24991,2025-01-29,19:15:00,26.15,8,17
24992,2025-01-10,12:45:00,36.1,2,145
24993,2025-09-06,08:15:00,11.45,1,120
24994,2025-06-14,18:45:00,45.05,3,114
24995,2025-07-09,13:00:00,9.7,3,32
24996,2025-01-31,12:00:00,24.9,6,
24997,2025-08-25,14:30:00,62.0,8,75
24998,2025-03-28,19:30:00,24.4,6,24
24999,2025-06-12,09:15:00,34.1,4,155
25000,2025-06-17,10:15:00,9.95,4,31
25001,2025-08-01,12:00:00,12.45,5,56
25002,2025-05-19,17:00:00,11.7,2,
25003,2025-08-20,19:15:00,10.95,4,119
25004,2024-11-29,19:45:00,12.7,4,95
25005,2025-08-22,17:00:00,24.4,5,
25006,2025-09-29,11:30:00,52.3,8,123
25007,2025-01-27,17:30:00,36.35,4,8
25008,2025-05-12,16:30:00,45.3,7,24
25009,2025-09-28,15:30:00,36.35,1,157
25010,2025-03-16,08:30:00,25.4,2,133
25011,2025-02-14,14:30:00,36.6,4,
25012,2025-08-07,16:00:00,24.15,4,56
25013,2025-07-04,11:45:00,10.7,7,145
25014,2025-06-09,20:00:00,10.7,8,85
25015,2025-07-29,14:45:00,26.15,5,9
25016,2025-05-28,19:30:00,9.7,3,144
25017,2025-01-25,15:45:00,50.8,2,103
25018,2025-03-07,19:30:00,23.65,3,
25019,2025-03-14,18:00:00,23.15,3,118
25020,2025-07-13,14:30:00,36.35,6,143
25021,2025-02-05,20:30:00,44.55,8,123
25022,2025-07-26,09:15:00,9.95,8,
25023,2025-08-13,15:00:00,23.65,2,67
25024,2025-09-05,20:30:00,25.4,7,52
25025,2024-12-29,17:00:00,8.95,8,153
25026,2025-09-05,11:30:00,12.7,3,7
25027,2025-08-25,19:30:00,32.85,5,60
25028,2025-08-29,09:15:00,8.95,8,70
25029,2025-01-04,15:30:00,37.1,8,66
25030,2025-02-22,08:30:00,40.05,6,
25031,2024-11-29,14:00:00,8.95,5,
25032,2025-08-15,17:00:00,10.7,4,18
25033,2025-02-15,08:45:00,11.45,8,86
25034,2025-02-02,14:45:00,52.55,4,34
25035,2024-12-04,11:15:00,28.65,6,126
25036,2025-05-31,19:30:00,46.55,8,
25037,2025-09-20,14:00:00,23.4,5,
25038,2025-01-11,15:30:00,12.7,6,129
25039,2025-08-29,09:15:00,17.9,8,125
25040,2025-09-20,19:15:00,28.65,3,72
25041,2025-07-24,19:45:00,23.15,4,109
25042,2025-03-06,09:30:00,38.6,5,
25043,2025-06-05,12:00:00,9.95,4,8
25044,2025-03-27,18:45:00,37.1,6,97
25045,2025-02-28,13:45:00,40.1,2,90
25046,2025-07-05,18:45:00,11.7,6,
25047,2025-07-04,11:00:00,11.7,5,140
25048,2025-04-29,09:30:00,23.4,4,103
25049,2025-07-16,20:00:00,24.15,3,81
25050,2025-08-25,11:00:00,23.65,7,59
25051,2025-04-11,12:30:00,43.8,5,13
25052,2025-04-04,13:15:00,11.45,4,123
25053,2025-07-21,15:00:00,34.1,5,
25054,2025-02-01,10:00:00,35.35,8,29
25055,2024-12-01,20:30:00,37.85,3,1
25056,2025-03-04,16:15:00,25.15,6,82
25057,2025-03-10,21:30:00,23.4,7,112
25058,2025-06-06,21:15:00,10.7,7,
25059,2025-08-29,21:45:00,7.95,4,
25060,2025-02-11,08:15:00,36.6,8,133
25061,2025-04-22,17:30:00,11.7,2,68
25062,2025-03-22,20:15:00,41.85,3,
25063,2025-03-21,20:15:00,25.15,8,
25064,2025-08-02,14:15:00,10.7,6,15
25065,2025-09-03,09:30:00,26.9,3,43
25066,2025-08-09,14:45:00,28.15,8,
25067,2025-09-16,12:30:00,11.7,5,48
25068,2025-07-04,19:15:00,8.95,5,
25069,2025-07-19,14:00:00,36.1,4,139
25070,2025-09-27,11:00:00,12.7,7,55
25071,2025-02-07,11:15:00,14.2,6,53
25072,2025-01-17,21:45:00,13.2,6,158
25073,2025-07-27,16:30:00,12.7,8,137
25074,2024-12-05,13:45:00,28.15,3,150
25075,2025-05-02,20:00:00,23.15,4,127
25076,2025-02-01,19:00:00,36.85,4,66
25077,2025-04-13,12:30:00,47.05,7,43
25078,2025-01-07,18:00:00,27.65,1,152
25079,2025-09-13,19:00:00,19.4,1,135
25080,2024-12-22,16:45:00,26.15,8,
25081,2025-08-25,21:15:00,51.55,8,112
25082,2025-02-23,12:30:00,23.9,1,108
25083,2025-08-16,12:45:00,25.15,5,119
25084,2025-09-26,20:15:00,22.4,6,89
25085,2025-01-25,12:00:00,26.4,4,112
25086,2025-09-12,14:45:00,11.7,6,53
25087,2025-02-09,16:00:00,25.4,4,43
25088,2025-02-24,18:15:00,16.2,4,
25089,2025-01-10,21:30:00,25.9,7,116
25090,2025-07-26,12:00:00,47.55,2,132
25091,2025-03-21,15:45:00,7.95,6,158
25092,2025-04-24,14:15:00,10.45,1,113
25093,2024-12-21,13:00:00,13.45,4,18
25094,2025-02-07,17:30:00,9.95,8,9
25095,2025-08-25,20:00:00,36.1,4,24
25096,2025-02-21,20:30:00,24.65,4,26
25097,2024-12-11,17:00:00,44.8,6,134
25098,2025-08-23,10:45:00,33.85,4,39
25099,2025-04-23,11:00:00,26.9,3,32
25100,2025-03-14,19:00:00,44.8,6,62
25101,2025-07-05,20:45:00,16.2,5,82
25102,2025-08-25,19:30:00,41.35,3,13
25103,2024-12-07,09:15:00,38.85,8,153
25104,2025-08-25,13:00:00,42.8,6,69
25105,2025-08-07,18:30:00,11.7,2,
25106,2025-02-23,13:30:00,10.7,6,
25107,2025-04-19,15:30:00,39.1,8,
25108,2025-05-12,19:30:00,29.9,3,100
25109,2025-08-08,20:30:00,45.05,4,
25110,2025-09-17,09:15:00,15.95,8,112
25111,2025-08-18,13:15:00,14.45,7,92
25112,2025-09-27,16:00:00,11.45,5,116
25113,2025-06-28,20:30:00,24.4,2,117
25114,2025-04-26,20:15:00,25.9,6,36
25115,2025-08-25,13:30:00,33.1,3,8
25116,2025-08-02,08:30:00,9.95,1,115
25117,2025-01-25,14:45:00,14.2,3,15
25118,2025-02-09,19:15:00,32.85,4,133
25119,2024-11-30,20:15:00,11.7,4,
25120,2025-03-11,10:30:00,51.05,8,64
25121,2025-09-22,16:30:00,21.65,6,136
25122,2025-08-25,18:15:00,21.65,8,42
25123,2025-09-19,16:00:00,41.05,3,55
25124,2025-09-19,11:15:00,40.8,6,98
25125,2025-02-20,21:45:00,18.65,4,
25126,2025-03-19,16:45:00,23.9,4,7
25127,2025-07-10,13:45:00,17.95,5,
25128,2025-07-04,14:45:00,10.7,2,115
25129,2024-12-14,12:00:00,12.7,4,
25130,2025-07-14,20:15:00,9.95,2,
25131,2025-05-03,13:45:00,16.95,5,4
25132,2025-06-28,21:00:00,9.7,8,18
25133,2025-09-27,11:45:00,48.8,4,
25134,2025-08-25,14:15:00,42.3,4,62
25135,2025-01-03,08:00:00,15.7,5,28
25136,2025-05-13,16:45:00,12.7,2,52
25137,2025-01-25,19:15:00,35.85,3,
25138,2024-12-26,18:15:00,15.2,4,139
25139,2025-01-10,14:45:00,21.65,6,34
25140,2025-06-13,17:30:00,11.7,8,154
25141,2025-04-17,10:45:00,13.2,3,33
25142,2025-05-03,21:00:00,19.65,5,140
25143,2025-04-17,21:00:00,24.4,7,113
25144,2025-05-23,16:45:00,12.7,8,49
25145,2025-01-31,16:45:00,11.45,4,86
25146,2025-05-25,12:30:00,12.45,6,102
25147,2025-09-26,12:00:00,24.65,6,3
25148,2025-08-21,15:45:00,24.4,4,121
25149,2024-12-26,21:15:00,12.45,5,114
25150,2025-07-03,10:45:00,36.35,6,132
25151,2025-02-01,17:15:00,14.2,3,79
25152,2025-05-21,09:45:00,10.7,1,
25153,2025-03-06,14:15:00,38.35,6,128
25154,2025-02-04,16:15:00,10.45,1,144
25155,2025-03-22,09:30:00,12.7,5,10
25156,2024-12-25,21:15:00,26.4,8,14
25157,2025-02-24,14:45:00,45.3,8,
25158,2025-07-03,15:45:00,21.4,2,70
25159,2025-01-10,18:15:00,33.85,3,9
25160,2025-08-25,09:00:00,25.15,8,
25161,2024-12-13,12:30:00,42.1,8,49
25162,2025-08-25,18:15:00,19.4,1,50
25163,2025-07-26,11:45:00,8.95,8,24
25164,2025-01-03,12:30:00,46.3,2,121
25165,2025-07-21,15:00:00,10.45,2,
25166,2025-07-06,20:15:00,25.4,3,91
25167,2025-04-29,15:00:00,46.55,3,140
25168,2025-04-18,18:00:00,11.7,8,
25169,2025-07-21,19:00:00,12.7,7,61
25170,2025-09-27,10:45:00,18.9,3,76
25171,2025-01-05,15:45:00,22.15,6,92
25172,2025-01-28,09:15:00,35.1,7,26
25173,2025-06-17,08:45:00,11.7,3,133
25174,2025-08-26,11:45:00,11.45,6,
25175,2025-05-20,21:15:00,15.45,2,110
25176,2025-02-01,14:15:00,22.9,4,105
25177,2025-06-13,09:30:00,27.65,6,111
25178,2025-01-04,08:00:00,48.3,4,52
25179,2025-08-16,15:00:00,9.45,4,14
25180,2024-12-28,20:45:00,20.4,5,72
25181,2025-06-22,09:00:00,48.05,3,68
25182,2025-09-20,14:15:00,10.45,4,58
25183,2025-04-24,15:00:00,25.9,3,1
25184,2025-05-02,15:00:00,11.7,5,1
25185,2025-02-28,13:00:00,13.45,6,
25186,2025-03-26,13:00:00,31.85,2,103
25187,2025-05-28,17:30:00,9.95,4,87
25188,2024-12-14,15:45:00,34.1,3,54
25189,2025-09-19,21:30:00,28.15,5,
25190,2025-06-20,15:15:00,39.35,8,
25191,2025-01-31,14:00:00,9.95,4,124
25192,2025-03-31,20:15:00,20.65,1,152
25193,2025-06-07,16:30:00,24.9,6,121
25194,2025-06-08,10:00:00,9.95,4,39
25195,2025-08-25,16:15:00,21.65,5,19
25196,2025-08-25,12:45:00,62.75,1,19
25197,2025-04-18,20:30:00,11.7,3,
25198,2025-05-07,18:45:00,22.15,3,93
25199,2025-06-06,17:30:00,11.7,7,155
25200,2025-06-07,10:30:00,12.7,4,61
25201,2024-11-21,21:15:00,11.7,6,10
25202,2025-05-23,10:30:00,10.7,6,91
25203,2025-09-17,19:30:00,26.9,8,131
25204,2025-08-25,17:45:00,59.25,6,9
25205,2025-08-29,11:15:00,34.85,7,141
25206,2025-09-19,17:45:00,35.1,2,49
25207,2025-07-17,21:30:00,32.85,4,
25208,2025-07-26,13:00:00,12.7,7,100
25209,2025-07-26,20:00:00,24.15,8,90
25210,2025-03-03,16:45:00,31.15,6,152
25211,2024-11-22,15:30:00,43.8,4,157
25212,2025-08-21,19:00:00,33.1,2,54
25213,2025-05-23,13:30:00,37.6,1,107
25214,2025-06-25,13:30:00,8.95,8,
25215,2025-01-30,11:30:00,23.65,2,77
25216,2025-07-11,14:15:00,12.7,1,131
25217,2025-05-03,21:15:00,38.6,7,
25218,2025-08-02,12:45:00,8.95,6,156
25219,2025-06-04,18:00:00,24.4,3,
25220,2025-04-03,08:45:00,46.05,7,49
25221,2025-08-16,18:45:00,10.7,5,
25222,2025-09-02,14:15:00,34.6,5,149
25223,2024-12-03,20:30:00,24.4,8,
25224,2025-04-04,10:00:00,19.4,5,54
25225,2024-11-20,18:00:00,11.7,5,56
25226,2025-05-30,16:30:00,42.1,3,113
25227,2025-02-26,13:45:00,7.95,3,
25228,2025-04-16,12:15:00,36.85,8,84
25229,2025-03-24,14:30:00,25.4,4,121
25230,2024-12-20,20:45:00,10.7,5,
25231,2025-01-31,21:30:00,37.1,7,90
25232,2024-11-30,08:00:00,12.7,3,
25233,2025-07-19,16:00:00,49.3,2,
25234,2025-09-29,17:30:00,37.6,4,
25235,2025-05-25,14:15:00,8.95,3,26
25236,2025-02-24,16:00:00,9.95,4,
25237,2025-04-06,12:45:00,25.9,2,118
25238,2025-03-19,18:30:00,29.4,8,87
25239,2024-12-27,12:45:00,46.8,8,5
25240,2025-03-27,17:45:00,37.35,6,61
25241,2025-01-27,12:30:00,34.35,6,23
25242,2024-11-30,20:15:00,10.95,1,
25243,2025-03-15,15:45:00,39.35,6,16
25244,2025-07-26,19:00:00,25.4,2,17
25245,2025-04-12,13:30:00,41.1,8,94
25246,2024-12-05,09:30:00,32.6,6,116
25247,2025-06-04,18:15:00,11.45,4,129
25248,2025-03-08,19:30:00,36.35,8,144
25249,2025-05-17,17:15:00,25.9,2,101
25250,2025-08-26,13:45:00,36.85,8,129
25251,2025-01-29,17:45:00,41.35,2,147
25252,2025-07-05,14:45:00,8.95,3,
25253,2025-09-19,13:00:00,33.6,3,117
25254,2025-08-25,16:45:00,48.3,3,136
25255,2025-08-25,14:30:00,61.05,4,72
25256,2025-03-22,12:00:00,24.15,5,115
25257,2025-08-29,19:15:00,27.15,6,33
25258,2025-01-09,21:15:00,23.4,6,81
25259,2025-09-26,09:45:00,9.95,2,31
25260,2025-07-18,19:00:00,15.45,3,52
25261,2024-12-07,12:15:00,46.05,8,60
25262,2025-05-31,13:00:00,10.7,8,
25263,2025-03-31,20:30:00,9.95,1,96
25264,2025-07-25,19:30:00,25.9,5,
25265,2025-06-27,12:00:00,18.9,1,138
25266,2025-08-16,08:45:00,15.95,3,
25267,2025-07-27,21:30:00,24.15,7,42
25268,2025-09-05,19:30:00,9.95,7,
25269,2025-01-18,15:15:00,9.7,2,39
25270,2025-08-23,09:15:00,10.45,7,123
25271,2025-03-08,20:30:00,23.4,2,152
25272,2024-12-14,17:30:00,45.8,7,89
25273,2024-11-21,19:45:00,43.8,7,144
25274,2025-07-25,16:30:00,43.05,5,87
25275,2025-03-14,08:30:00,25.9,7,8
25276,2025-03-20,16:30:00,35.85,8,62
25277,2025-08-18,19:45:00,21.4,3,
25278,2025-01-01,15:00:00,12.7,1,81
25279,2025-01-04,18:45:00,19.65,8,108
25280,2025-06-20,08:00:00,13.95,7,32
25281,2025-01-10,12:00:00,13.2,2,22
25282,2025-03-24,17:00:00,10.95,5,128
25283,2025-06-14,18:15:00,43.3,6,
25284,2025-08-15,21:30:00,12.7,3,
25285,2025-09-12,15:00:00,49.05,5,122
25286,2025-07-19,19:00:00,42.3,4,145
25287,2025-09-27,13:00:00,11.7,2,119
25288,2025-01-25,10:00:00,21.65,7,53
25289,2025-02-15,16:15:00,25.4,6,67
25290,2025-05-26,20:30:00,19.9,4,116
25291,2025-01-17,19:00:00,22.4,7,93
25292,2025-02-01,10:15:00,8.95,6,112
25293,2025-08-01,15:45:00,11.7,6,
25294,2025-03-29,18:00:00,9.95,2,23
25295,2025-06-06,14:15:00,16.95,6,114
25296,2024-12-15,18:30:00,10.45,6,128
25297,2025-06-25,17:15:00,53.05,5,24
25298,2024-12-28,18:15:00,29.85,3,
25299,2024-12-03,13:15:00,44.8,2,
25300,2025-08-23,12:45:00,27.9,7,
25301,2025-02-15,19:30:00,35.35,6,112
25302,2024-12-18,20:45:00,15.2,5,39
25303,2024-11-20,15:30:00,49.3,3,50
25304,2025-03-15,12:45:00,17.9,7,100
25305,2025-08-09,20:00:00,10.7,8,132
25306,2025-04-03,10:45:00,10.95,2,72
25307,2025-01-05,19:30:00,14.2,8,105
25308,2025-08-16,12:45:00,47.05,8,41
25309,2025-08-16,12:15:00,25.9,8,56
25310,2025-03-14,19:15:00,11.45,8,143
25311,2025-08-02,16:15:00,39.6,8,
25312,2025-02-24,17:45:00,40.35,4,77
25313,2025-06-07,16:00:00,45.3,8,10
25314,2025-05-26,16:15:00,36.6,6,46
25315,2025-06-20,13:30:00,35.1,4,76
25316,2025-02-26,12:45:00,27.15,4,72
25317,2024-12-12,18:30:00,21.15,8,
25318,2024-11-30,12:30:00,46.3,6,32
25319,2025-03-05,21:00:00,38.1,8,132
25320,2025-05-31,12:30:00,21.65,7,111
25321,2025-02-26,11:30:00,12.7,4,57
25322,2025-02-05,12:00:00,40.3,6,39
25323,2025-02-20,11:15:00,11.45,6,64
25324,2025-08-09,17:45:00,26.15,5,148
25325,2025-04-07,16:45:00,25.65,2,65
25326,2025-03-28,13:45:00,23.4,8,53
25327,2025-05-02,12:45:00,37.6,1,4
25328,2025-03-22,21:15:00,34.85,2,28
25329,2025-08-09,11:30:00,22.15,3,138
25330,2025-03-05,13:00:00,16.95,8,80
25331,2025-01-13,21:30:00,27.65,4,92
25332,2025-06-10,12:30:00,10.45,2,103
25333,2025-06-16,09:15:00,16.2,4,
25334,2025-03-06,19:15:00,26.15,4,
25335,2025-07-18,19:30:00,43.8,6,56
25336,2025-02-08,09:30:00,37.35,6,22
25337,2025-08-29,16:45:00,38.6,7,
25338,2025-04-18,14:45:00,15.2,3,
25339,2025-01-18,19:30:00,10.95,6,48
25340,2025-06-04,13:00:00,19.9,2,8
25341,2025-04-19,18:15:00,13.45,4,
25342,2025-04-26,17:45:00,21.65,7,40
25343,2025-04-12,19:30:00,38.85,4,24
25344,2025-09-17,10:30:00,11.7,4,152
25345,2024-11-29,16:45:00,32.1,3,144
25346,2025-09-05,18:30:00,31.9,4,
25347,2025-05-02,21:45:00,15.2,3,
25348,2025-05-30,21:00:00,46.55,6,
25349,2025-07-07,08:30:00,14.45,6,93
25350,2025-02-06,11:45:00,22.9,2,134
25351,2025-08-25,19:00:00,18.9,8,97
25352,2025-05-25,09:45:00,12.45,4,95
25353,2025-09-28,15:30:00,11.7,4,49
25354,2025-09-09,17:45:00,10.7,4,
25355,2025-08-21,17:30:00,39.85,8,
25356,2025-04-19,19:45:00,11.7,4,
25357,2025-03-20,21:30:00,9.95,6,10
25358,2025-02-22,21:45:00,20.4,6,61
25359,2025-07-24,16:00:00,12.45,2,111
25360,2025-08-25,17:15:00,43.8,2,140
25361,2024-12-16,20:15:00,58.05,8,
25362,2025-07-12,18:00:00,39.85,7,29
25363,2025-07-21,16:30:00,27.15,8,18
25364,2024-12-04,09:45:00,33.85,4,24
25365,2024-12-08,09:30:00,11.7,3,72
25366,2025-09-13,13:15:00,8.95,7,132
25367,2025-02-01,14:45:00,14.2,1,80
25368,2024-12-07,17:30:00,14.45,6,58
25369,2025-04-12,14:15:00,45.3,4,6
25370,2025-06-20,15:45:00,24.9,6,
25371,2025-02-15,16:45:00,13.2,6,93
25372,2025-08-01,17:30:00,10.45,4,65
25373,2025-08-02,21:45:00,15.2,8,59
25374,2025-01-06,11:00:00,23.4,8,16
25375,2025-07-14,19:15:00,27.15,4,129
25376,2025-01-05,21:30:00,10.7,8,
25377,2024-11-29,13:45:00,14.45,4,
25378,2025-03-14,12:30:00,30.85,5,98
25379,2025-09-02,08:00:00,22.9,3,48
25380,2025-09-18,20:30:00,36.85,4,82
25381,2025-04-30,14:00:00,47.55,8,
25382,2025-05-08,16:00:00,12.7,4,101
25383,2025-07-30,18:00:00,10.7,3,115
25384,2025-03-15,18:15:00,39.1,7,127
25385,2025-05-28,19:30:00,14.45,3,
25386,2025-03-22,15:00:00,37.1,5,
25387,2025-03-15,10:45:00,9.45,6,98
25388,2025-01-31,14:00:00,32.35,4,
25389,2025-02-15,12:00:00,11.7,4,114
25390,2025-01-03,16:00:00,38.6,4,70
25391,2025-05-10,21:00:00,9.95,3,40
25392,2025-08-29,20:30:00,27.4,6,
25393,2025-08-25,14:15:00,29.65,4,28
25394,2025-08-30,13:30:00,30.15,3,128
25395,2025-05-30,21:30:00,37.85,8,44
25396,2025-06-18,13:15:00,38.35,5,4
25397,2025-04-26,17:15:00,55.8,7,144
25398,2025-02-19,21:30:00,11.7,2,140
25399,2025-06-21,15:15:00,20.9,4,22
25400,2025-09-11,20:00:00,34.1,6,
25401,2025-06-28,14:00:00,20.65,6,
25402,2025-03-01,20:45:00,23.9,6,27
25403,2024-11-20,09:15:00,12.7,2,143
25404,2025-08-22,19:30:00,15.2,8,149
25405,2025-08-16,21:15:00,11.7,4,58
25406,2025-04-25,16:45:00,12.45,2,137
25407,2024-12-13,09:30:00,11.45,7,
25408,2025-04-19,16:30:00,45.05,4,99
25409,2025-08-03,19:45:00,23.9,4,82
25410,2024-12-10,16:00:00,10.7,5,53
25411,2025-03-29,08:45:00,11.7,6,43
25412,2025-06-11,15:45:00,20.65,5,25
25413,2025-03-01,15:15:00,27.9,6,
25414,2024-11-23,21:00:00,31.1,4,154
25415,2025-07-23,09:00:00,11.45,6,
25416,2025-09-02,18:15:00,38.6,1,
25417,2025-08-25,10:00:00,37.85,3,31
25418,2025-03-15,20:45:00,16.45,3,10
25419,2025-02-28,14:15:00,12.7,5,55
25420,2025-09-17,20:45:00,11.7,3,140
25421,2025-05-20,16:00:00,8.95,6,146
25422,2025-05-02,11:15:00,32.1,4,7
25423,2025-07-26,18:30:00,30.1,2,71
25424,2025-03-29,18:30:00,10.7,8,136
25425,2025-06-05,14:15:00,42.1,8,50
25426,2025-08-05,14:15:00,9.95,1,114
25427,2024-12-13,09:45:00,45.8,8,112
25428,2025-07-18,18:15:00,39.85,5,
25429,2024-12-27,15:15:00,12.7,4,113
25430,2025-07-12,21:45:00,25.4,5,
25431,2025-04-03,18:45:00,32.4,3,19
25432,2025-08-25,16:45:00,59.75,5,25
25433,2025-03-14,13:30:00,27.9,2,105
25434,2025-09-08,15:45:00,14.95,4,
25435,2025-07-06,10:45:00,25.4,3,133
25436,2025-01-04,18:30:00,12.7,2,157
25437,2024-11-20,18:45:00,11.45,2,144
25438,2024-12-10,21:30:00,11.45,6,90
25439,2024-11-22,16:00:00,35.35,1,
25440,2025-01-03,14:15:00,24.4,5,
25441,2025-09-21,10:00:00,49.8,4,73
25442,2025-07-26,15:15:00,29.65,4,63
25443,2025-06-21,16:15:00,14.45,8,77
25444,2025-04-19,21:00:00,20.65,5,50
25445,2024-11-22,13:30:00,35.1,3,
25446,2024-11-30,13:15:00,21.65,4,3
25447,2025-08-03,11:45:00,32.1,3,93
25448,2024-12-14,14:15:00,37.85,4,106
25449,2025-06-14,13:45:00,25.4,5,67
25450,2025-02-28,08:00:00,41.85,5,121
25451,2025-07-25,21:45:00,25.15,6,142
25452,2024-12-29,18:30:00,36.6,6,
25453,2025-05-31,13:30:00,28.65,8,32
25454,2025-03-15,17:45:00,27.15,3,72
25455,2025-01-28,16:00:00,11.45,4,41
25456,2024-12-07,20:30:00,12.95,5,118
25457,2025-05-18,19:45:00,55.05,8,
25458,2025-03-14,09:00:00,14.45,6,19
25459,2025-08-09,19:15:00,28.6,8,75
25460,2025-04-05,16:30:00,14.45,8,121
25461,2025-07-18,15:15:00,7.95,6,41
25462,2025-02-12,09:15:00,15.2,2,
25463,2025-06-17,12:45:00,12.7,7,119
25464,2025-08-19,09:00:00,11.45,6,133
25465,2025-04-25,12:15:00,11.45,2,42
25466,2025-06-14,13:30:00,11.45,6,92
25467,2024-11-23,17:00:00,9.95,5,
25468,2025-02-14,21:00:00,12.7,8,4
25469,2025-03-02,12:30:00,37.35,4,110
25470,2025-08-29,14:00:00,13.2,8,
25471,2025-06-12,14:45:00,32.35,2,
25472,2025-09-30,12:00:00,10.7,1,25
25473,2025-05-23,14:30:00,8.95,5,
25474,2025-04-26,20:30:00,8.95,2,3
25475,2025-08-22,17:30:00,25.9,5,144
25476,2024-12-21,12:45:00,8.95,2,125
25477,2025-02-21,19:15:00,26.9,8,82
25478,2025-03-21,14:00:00,35.1,8,19
25479,2025-01-10,12:15:00,11.7,7,2
25480,2025-06-05,11:00:00,12.45,7,139
25481,2025-06-04,17:45:00,11.45,6,
25482,2025-06-06,21:30:00,21.15,3,46
25483,2025-07-03,16:45:00,33.15,8,14
25484,2025-08-23,21:00:00,28.65,4,41
25485,2025-07-01,18:15:00,8.95,5,10
25486,2025-02-14,12:45:00,24.15,2,
25487,2024-12-29,15:45:00,10.45,5,126
25488,2025-08-13,08:30:00,41.1,4,97
25489,2024-12-13,12:00:00,24.9,5,143
25490,2025-09-19,11:15:00,32.85,4,66
25491,2025-05-07,21:45:00,33.85,2,83
25492,2025-07-13,14:15:00,13.2,5,99
25493,2025-07-31,11:00:00,56.55,4,48
25494,2024-11-29,20:00:00,35.6,3,83
25495,2025-04-19,18:45:00,8.95,1,33
25496,2024-12-11,16:15:00,20.65,8,113
25497,2025-02-17,14:30:00,23.4,3,87
25498,2025-04-05,09:00:00,21.65,2,78
25499,2024-11-30,08:00:00,48.8,6,
25500,2025-08-22,13:00:00,45.8,8,99
25501,2025-03-15,09:30:00,9.95,8,
25502,2025-06-27,10:15:00,35.1,2,97
25503,2025-07-05,14:00:00,8.95,3,44
25504,2025-08-25,11:45:00,34.1,8,51
25505,2025-05-27,18:15:00,11.7,8,93
25506,2025-06-23,15:00:00,15.45,4,106
25507,2025-09-26,19:45:00,42.85,2,
25508,2025-05-27,21:30:00,33.1,4,27
25509,2025-07-26,13:00:00,37.6,7,32
25510,2025-08-18,18:00:00,11.7,3,147
25511,2025-06-06,20:30:00,52.8,3,19
25512,2025-09-09,20:30:00,53.05,3,98
25513,2025-09-19,16:15:00,53.8,8,
25514,2025-06-10,19:00:00,11.7,6,158
25515,2025-03-14,08:45:00,42.85,2,107
25516,2025-04-26,19:45:00,21.15,1,47
25517,2025-04-11,21:45:00,23.4,1,138
25518,2025-04-30,20:15:00,10.7,3,99
25519,2025-01-06,11:30:00,26.15,6,130
25520,2025-08-31,12:45:00,26.15,1,133
25521,2024-12-29,11:15:00,17.95,2,38
25522,2025-03-23,09:45:00,8.95,8,40
25523,2025-04-15,12:45:00,35.1,3,98
25524,2024-11-24,18:15:00,9.95,6,146
25525,2025-09-27,21:15:00,11.7,2,
25526,2024-12-06,10:45:00,12.7,2,106
25527,2025-07-03,20:45:00,21.9,4,12
25528,2025-08-25,15:30:00,22.4,4,20
25529,2025-08-15,11:30:00,27.15,3,
